	initial	parent	pa	fragment	fa	lost	la	nr	bb	bbind
1921	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[CH:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[CH:3](=[O:4])[cH:5][c:6]1[n:13]-[c:12]2[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]2)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]1	frozenset({3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21})	[cH2:14][nH:15]	frozenset({14, 15})	1	2	"[[""15"", ""5""], [""13"", ""14""]]"
1922	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[CH:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[CH:3](=[O:4])[c:5]1[cH:6][n:13](-[c:12]2[c:11]([CH:9]=[O:10])[cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH3:7][NH:8][CH3:21]	frozenset({8, 21, 7})	1	2	[['6', '7'], ['8', '9']]
1923	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[CH:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[CH:3](=[O:4])[c:5]1[cH:6][n:13](-[c:12]2[c:11]([CH:9]=[O:10])[cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH3:7][NH:8][CH3:21]	frozenset({8, 21, 7})	1	2	"[[""6"", ""7""], [""8"", ""9""]]"
1924	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[CH3:0][CH2:1][O:2][C:3](=[O:4])[c:5]1[cH:6][n:13](-[c:12]2[cH:11][cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({0, 1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][n:13](-[c:12]2[cH:11][cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH4:0]	frozenset({0})	1	1	[['0', '1']]
1925	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[CH3:0][CH2:1][O:2][C:3](=[O:4])[c:5]1[cH:6][n:13](-[c:12]2[cH:11][cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({0, 1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][n:13](-[c:12]2[cH:11][cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH4:0]	frozenset({0})	1	1	"[[""0"", ""1""]]"
1926	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][C:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][CH2:3][c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH2:4]	frozenset({4})	1	1	[['3', '4']]
1927	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][C:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][CH2:3][c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH2:4]	frozenset({4})	1	1	"[[""3"", ""4""]]"
1928	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][C:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][C:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[CH2:9][N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH2:10]	frozenset({10})	1	1	[['9', '10']]
1929	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][C:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][C:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[CH2:9][N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH2:10]	frozenset({10})	1	1	"[[""9"", ""10""]]"
1930	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][C:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[CH:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH2:2]	frozenset({2})	1	1	[['2', '3']]
1931	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][C:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[CH:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH2:2]	frozenset({2})	1	1	"[[""2"", ""3""]]"
1932	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][C:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][C:3](=[O:4])[c:5]1[c:6]([CH3:7])[n:13](-[c:12]2[cH:11][cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({2, 3, 4, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[NH:8]([CH:9]=[O:10])[CH3:21]	frozenset({8, 9, 10, 21})	1	2	[['7', '8'], ['9', '11']]
1933	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][C:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][C:3](=[O:4])[c:5]1[c:6]([CH3:7])[n:13](-[c:12]2[cH:11][cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({2, 3, 4, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[NH:8]([CH:9]=[O:10])[CH3:21]	frozenset({8, 9, 10, 21})	1	2	"[[""7"", ""8""], [""9"", ""11""]]"
1934	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[CH:3](=[O:4])[c:5]1[c:6]([CH3:7])[n:13](-[c:12]2[c:11]([CH:9]=[O:10])[cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH:3](=[O:4])[c:5]1[cH:6][n:13](-[c:12]2[c:11]([CH:9]=[O:10])[cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH4:7]	frozenset({7})	1	1	[['6', '7']]
1935	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[CH:3](=[O:4])[c:5]1[c:6]([CH3:7])[n:13](-[c:12]2[c:11]([CH:9]=[O:10])[cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH:3](=[O:4])[c:5]1[cH:6][n:13](-[c:12]2[c:11]([CH:9]=[O:10])[cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH4:7]	frozenset({7})	1	1	"[[""6"", ""7""]]"
1936	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][CH2:3][c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][CH2:3][c:5]1[c:6]([CH3:7])[n:13](-[c:12]2[c:11]([CH:9]=[O:10])[cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[NH2:8][CH3:21]	frozenset({8, 21})	1	2	[['7', '8'], ['8', '9']]
1937	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][CH2:3][c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][CH2:3][c:5]1[c:6]([CH3:7])[n:13](-[c:12]2[c:11]([CH:9]=[O:10])[cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[NH2:8][CH3:21]	frozenset({8, 21})	1	2	"[[""7"", ""8""], [""8"", ""9""]]"
1938	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][CH2:3][c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][CH2:3][cH:5][c:6]1[n:13]-[c:12]2[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]2)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]1	frozenset({2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21})	[cH2:14][nH:15]	frozenset({14, 15})	1	2	[['15', '5'], ['13', '14']]
1939	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][CH2:3][c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][CH2:3][cH:5][c:6]1[n:13]-[c:12]2[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]2)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]1	frozenset({2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21})	[cH2:14][nH:15]	frozenset({14, 15})	1	2	"[[""15"", ""5""], [""13"", ""14""]]"
1940	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][CH2:3][c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][CH2:3][c:5]1[cH:6][n:13](-[c:12]2[c:11]([CH:9]=[O:10])[cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({2, 3, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH3:7][NH:8][CH3:21]	frozenset({8, 21, 7})	1	2	[['6', '7'], ['8', '9']]
1941	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][CH2:3][c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[C:9](=[O:10])[N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][CH2:3][c:5]1[cH:6][n:13](-[c:12]2[c:11]([CH:9]=[O:10])[cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({2, 3, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH3:7][NH:8][CH3:21]	frozenset({8, 21, 7})	1	2	"[[""6"", ""7""], [""8"", ""9""]]"
1942	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][C:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[CH2:9][N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][C:3](=[O:4])[c:5]1[c:6]([CH3:7])[n:13](-[c:12]2[c:11]([CH3:9])[cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({2, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[NH2:8][CH3:21]	frozenset({8, 21})	1	2	[['7', '8'], ['8', '9']]
1943	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][C:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[CH2:9][N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][C:3](=[O:4])[c:5]1[c:6]([CH3:7])[n:13](-[c:12]2[c:11]([CH3:9])[cH:19][c:18]([F:20])[cH:17][cH:16]2)[cH:14][n:15]1	frozenset({2, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[NH2:8][CH3:21]	frozenset({8, 21})	1	2	"[[""7"", ""8""], [""8"", ""9""]]"
1944	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][C:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[CH2:9][N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][C:3](=[O:4])[cH:5][c:6]1[n:13]-[c:12]2[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]2)[CH2:9][N:8]([CH3:21])[CH2:7]1	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 16, 17, 18, 19, 20, 21})	[cH2:14][nH:15]	frozenset({14, 15})	1	2	[['15', '5'], ['13', '14']]
1945	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	[OH:2][C:3](=[O:4])[c:5]1[c:6]2[n:13]([cH:14][n:15]1)-[c:12]1[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]1)[CH2:9][N:8]([CH3:21])[CH2:7]2	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21})	[OH:2][C:3](=[O:4])[cH:5][c:6]1[n:13]-[c:12]2[c:11]([cH:19][c:18]([F:20])[cH:17][cH:16]2)[CH2:9][N:8]([CH3:21])[CH2:7]1	frozenset({2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 16, 17, 18, 19, 20, 21})	[cH2:14][nH:15]	frozenset({14, 15})	1	2	"[[""15"", ""5""], [""13"", ""14""]]"
